Order Date,Ship Date,Ship Mode,Segment,Country,City,State,Postal Code,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit
2015-10-12,2015-10-14,First Class,Home Office,United States,New York City,New York,10035,East,Office Supplies,Paper,3.9672684796541247,8,0.0,24.8832
2015-10-12,2015-10-14,First Class,Home Office,United States,New York City,New York,10035,East,Furniture,Bookcases,6.441507786613698,3,0.2,46.9764
2015-10-12,2015-10-14,First Class,Home Office,United States,New York City,New York,10035,East,Office Supplies,Art,3.039749158970765,5,0.0,6.567
2015-10-31,2015-11-06,Standard Class,Corporate,United States,Redlands,California,92374,West,Office Supplies,Envelopes,2.7265447837383743,7,0.0,6.7116
2014-03-21,2014-03-25,Standard Class,Consumer,United States,Hamilton,Ohio,45011,East,Office Supplies,Art,2.12918363357465,2,0.2,1.2038
2014-03-21,2014-03-25,Standard Class,Consumer,United States,Hamilton,Ohio,45011,East,Office Supplies,Art,1.9527438886338784,3,0.2,1.5876
2017-11-06,2017-11-13,Standard Class,Home Office,United States,Westfield,New Jersey,7090,East,Office Supplies,Storage,3.8556642717587617,3,0.0,12.0276
2017-07-06,2017-07-13,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Binders,1.3727024076004237,2,0.7,-2.2586
2017-07-06,2017-07-13,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Paper,2.836502047983434,3,0.2,5.8203
2017-06-24,2017-06-29,Standard Class,Consumer,United States,Akron,Ohio,44312,East,Office Supplies,Paper,3.1243013743486987,3,0.2,6.795
2014-08-03,2014-08-05,First Class,Consumer,United States,Denver,Colorado,80219,West,Furniture,Tables,5.392490536565286,2,0.5,-161.875
2014-08-03,2014-08-05,First Class,Consumer,United States,Denver,Colorado,80219,West,Office Supplies,Appliances,1.2809338454620645,1,0.2,0.2925
2017-12-17,2017-12-21,Second Class,Consumer,United States,Dallas,Texas,75220,Central,Office Supplies,Appliances,4.208922466929536,2,0.8,-178.9668
2017-06-03,2017-06-07,Standard Class,Corporate,United States,Franklin,Tennessee,37064,South,Furniture,Furnishings,3.5881747499923042,7,0.2,9.6712
2017-12-09,2017-12-14,Standard Class,Consumer,United States,Whittier,California,90604,West,Technology,Phones,6.099798637307641,4,0.2,44.4768
2017-12-01,2017-12-07,Standard Class,Consumer,United States,Saginaw,Michigan,48601,Central,Office Supplies,Storage,4.441709636835055,4,0.0,5.8744
2017-12-01,2017-12-07,Standard Class,Consumer,United States,Saginaw,Michigan,48601,Central,Technology,Phones,4.890198740974308,2,0.0,35.6346
2017-12-01,2017-12-07,Standard Class,Consumer,United States,Saginaw,Michigan,48601,Central,Office Supplies,Binders,2.8284963541780774,4,0.0,7.4824
2017-12-01,2017-12-07,Standard Class,Consumer,United States,Saginaw,Michigan,48601,Central,Office Supplies,Fasteners,3.975748696308691,9,0.0,16.2099
2017-12-01,2017-12-07,Standard Class,Consumer,United States,Saginaw,Michigan,48601,Central,Office Supplies,Storage,4.5324919604901055,1,0.0,3.6796
2015-02-09,2015-02-13,Second Class,Corporate,United States,Dallas,Texas,75220,Central,Technology,Accessories,3.0819099697950434,2,0.2,6.5
2015-01-02,2015-01-09,Standard Class,Corporate,United States,Medina,Ohio,44256,East,Office Supplies,Labels,3.205993199037187,2,0.2,8.88
2015-01-02,2015-01-09,Standard Class,Corporate,United States,Medina,Ohio,44256,East,Furniture,Bookcases,6.1168850098935765,5,0.5,-244.323
2015-01-02,2015-01-09,Standard Class,Corporate,United States,Medina,Ohio,44256,East,Technology,Phones,4.158601793801473,3,0.4,-14.6958
2015-01-02,2015-01-09,Standard Class,Corporate,United States,Medina,Ohio,44256,East,Technology,Machines,7.080867896690782,9,0.7,-950.4
2015-01-02,2015-01-09,Standard Class,Corporate,United States,Medina,Ohio,44256,East,Technology,Accessories,4.506277597011739,2,0.2,4.4792
2016-10-28,2016-11-01,Standard Class,Consumer,United States,Los Angeles,California,90032,West,Office Supplies,Storage,4.543932876516902,6,0.0,26.0568
2016-10-28,2016-11-01,Standard Class,Consumer,United States,Los Angeles,California,90032,West,Technology,Phones,5.714972960291848,3,0.2,22.6782
2015-12-24,2015-12-27,First Class,Consumer,United States,Dublin,Ohio,43017,East,Office Supplies,Fasteners,1.8846424633747687,2,0.2,1.8148
2015-12-24,2015-12-27,First Class,Consumer,United States,Dublin,Ohio,43017,East,Office Supplies,Paper,3.165643810271264,6,0.2,8.2302
2015-12-24,2015-12-27,First Class,Consumer,United States,Dublin,Ohio,43017,East,Office Supplies,Binders,3.0337984743604474,4,0.7,-13.8432
2015-12-24,2015-12-27,First Class,Consumer,United States,Dublin,Ohio,43017,East,Furniture,Furnishings,4.300057071806631,4,0.2,19.0848
2015-12-24,2015-12-27,First Class,Consumer,United States,Dublin,Ohio,43017,East,Technology,Machines,6.175842321769606,4,0.7,-383.9904
2015-12-24,2015-12-27,First Class,Consumer,United States,Dublin,Ohio,43017,East,Office Supplies,Art,3.338186581852751,2,0.2,2.7168
2015-08-09,2015-08-16,Standard Class,Corporate,United States,Detroit,Michigan,48227,Central,Office Supplies,Art,1.1631508098056809,1,0.0,0.968
2015-08-09,2015-08-16,Standard Class,Corporate,United States,Detroit,Michigan,48227,Central,Furniture,Tables,6.435268569442595,5,0.0,136.939
2015-08-09,2015-08-16,Standard Class,Corporate,United States,Detroit,Michigan,48227,Central,Office Supplies,Storage,3.1346242724206097,1,0.0,0.2198
2015-02-28,2015-03-04,Standard Class,Consumer,United States,Columbia,Tennessee,38401,South,Furniture,Chairs,5.091096375777642,2,0.2,-28.2744
2015-02-28,2015-03-04,Standard Class,Consumer,United States,Columbia,Tennessee,38401,South,Furniture,Chairs,5.967929763974318,8,0.2,43.8408
2014-09-13,2014-09-17,Standard Class,Corporate,United States,Charlotte,North Carolina,28205,South,Office Supplies,Binders,2.977975551964732,7,0.7,-12.432
2017-04-07,2017-04-12,Standard Class,Home Office,United States,Tampa,Florida,33614,South,Furniture,Tables,5.458989591936935,2,0.45,-102.048
2017-04-07,2017-04-12,Standard Class,Home Office,United States,Tampa,Florida,33614,South,Furniture,Tables,6.432320125679697,3,0.45,-248.2458
2017-04-07,2017-04-12,Standard Class,Home Office,United States,Tampa,Florida,33614,South,Office Supplies,Binders,1.8449842304653528,2,0.7,-3.552
2017-04-07,2017-04-12,Standard Class,Home Office,United States,Tampa,Florida,33614,South,Furniture,Furnishings,5.557106015344837,3,0.2,0.0
2017-04-07,2017-04-12,Standard Class,Home Office,United States,Tampa,Florida,33614,South,Technology,Accessories,6.428066499719687,3,0.2,-7.7247
2017-11-12,2017-11-16,Standard Class,Corporate,United States,Santa Clara,California,95051,West,Office Supplies,Paper,2.4475508632442313,2,0.0,4.752
2016-06-04,2016-06-09,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Office Supplies,Paper,3.2928695047765273,5,0.2,9.396
2016-06-04,2016-06-09,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Furniture,Furnishings,6.0418724496518275,5,0.6,-356.728
2016-06-04,2016-06-09,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Furniture,Furnishings,2.5406566648924924,3,0.6,-4.6752
2016-06-04,2016-06-09,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Technology,Phones,3.496022595404599,2,0.2,11.1944
2016-06-04,2016-06-09,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Furniture,Tables,5.183046797003692,5,0.5,-120.513
2016-06-04,2016-06-09,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Furniture,Furnishings,1.618199418102673,3,0.6,-2.8308
2016-06-04,2016-06-09,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Office Supplies,Art,2.12918363357465,2,0.2,1.2038
2014-06-01,2014-06-06,Second Class,Home Office,United States,Lakeville,Minnesota,55044,Central,Furniture,Chairs,7.602331438065773,7,0.0,580.5394
2014-06-01,2014-06-06,Second Class,Home Office,United States,Lakeville,Minnesota,55044,Central,Office Supplies,Storage,5.122295922302562,2,0.0,41.68
2014-06-01,2014-06-06,Second Class,Home Office,United States,Lakeville,Minnesota,55044,Central,Office Supplies,Paper,3.88936831486334,6,0.0,23.94
2014-06-01,2014-06-06,Second Class,Home Office,United States,Lakeville,Minnesota,55044,Central,Office Supplies,Appliances,7.316049714100461,5,0.0,496.0725
2014-06-01,2014-06-06,Second Class,Home Office,United States,Lakeville,Minnesota,55044,Central,Office Supplies,Paper,3.2928695047765273,4,0.0,12.4416
2016-12-10,2016-12-15,Second Class,Consumer,United States,San Francisco,California,94109,West,Furniture,Chairs,5.776313966722697,2,0.2,28.1372
2016-09-11,2016-09-17,Standard Class,Consumer,United States,San Diego,California,92037,West,Office Supplies,Paper,2.1529243184396396,1,0.0,3.5767
2016-09-11,2016-09-17,Standard Class,Consumer,United States,San Diego,California,92037,West,Technology,Accessories,8.116228939242719,13,0.0,636.0003
2016-12-10,2016-12-13,First Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Storage,4.401584133889412,6,0.0,22.5624
2016-12-10,2016-12-13,First Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Envelopes,5.8941824243014285,4,0.0,162.864
2015-11-28,2015-12-04,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Furniture,Furnishings,2.575051999639346,9,0.6,-8.4924
2015-11-28,2015-12-04,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Office Supplies,Storage,4.423264542690126,2,0.2,-19.5624
2015-11-28,2015-12-04,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Office Supplies,Storage,4.00587758089977,5,0.2,4.044
2015-11-28,2015-12-04,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Technology,Phones,6.475284785886132,6,0.2,56.6916
2017-12-01,2017-12-03,Second Class,Consumer,United States,New York City,New York,10009,East,Technology,Accessories,3.0619880693310564,3,0.0,6.9258
2017-12-01,2017-12-03,Second Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Storage,5.4051517954618635,3,0.0,6.6465
2017-12-01,2017-12-03,Second Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Binders,2.918851229218033,5,0.2,6.132
2017-06-08,2017-06-12,Standard Class,Corporate,United States,Pasadena,Texas,77506,Central,Office Supplies,Appliances,0.9646998710818426,2,0.8,-4.466
2014-09-19,2014-09-21,Second Class,Corporate,United States,Houston,Texas,77036,Central,Technology,Machines,8.026491058496891,3,0.4,-509.997
2014-09-19,2014-09-21,Second Class,Corporate,United States,Houston,Texas,77036,Central,Technology,Machines,7.832394266993606,7,0.4,-251.9958
2016-06-06,2016-06-13,Standard Class,Consumer,United States,Chicago,Illinois,60610,Central,Technology,Phones,5.796738370155267,4,0.2,28.7196
2015-11-10,2015-11-15,Standard Class,Consumer,United States,Brentwood,California,94513,West,Technology,Accessories,4.393213824064446,2,0.0,35.156
2017-06-16,2017-06-20,Standard Class,Corporate,United States,Chapel Hill,North Carolina,27514,South,Office Supplies,Art,2.7091162992842075,3,0.2,4.7304
2016-01-22,2016-01-28,Standard Class,Consumer,United States,Morristown,New Jersey,7960,East,Office Supplies,Fasteners,2.1471001901536506,6,0.0,0.3024
2017-12-09,2017-12-13,Standard Class,Corporate,United States,Cincinnati,Ohio,45231,East,Office Supplies,Storage,3.643044917770137,1,0.2,-7.4416
2017-12-09,2017-12-13,Standard Class,Corporate,United States,Cincinnati,Ohio,45231,East,Office Supplies,Envelopes,4.070325056377881,3,0.2,21.591
2017-12-28,2018-01-02,Second Class,Corporate,United States,San Francisco,California,94110,West,Office Supplies,Storage,6.588706370780856,4,0.0,210.4936
2015-07-30,2015-07-31,First Class,Consumer,United States,San Francisco,California,94109,West,Technology,Accessories,5.351526324879179,7,0.0,92.3692
2015-07-30,2015-07-31,First Class,Consumer,United States,San Francisco,California,94109,West,Furniture,Furnishings,1.8373699804801074,3,0.0,2.3232
2015-07-30,2015-07-31,First Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Binders,2.4782176616372036,3,0.2,4.095
2017-09-16,2017-09-17,First Class,Corporate,United States,Inglewood,California,90301,West,Office Supplies,Paper,2.2844211223663744,2,0.0,4.0572
2017-09-16,2017-09-17,First Class,Corporate,United States,Inglewood,California,90301,West,Office Supplies,Art,1.943048916774281,1,0.0,1.5548
2017-10-13,2017-10-17,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Paper,2.537499099907171,2,0.2,4.0768
2017-10-13,2017-10-17,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Paper,2.953659497132083,4,0.2,5.9072
2017-10-13,2017-10-17,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Storage,4.106141372101612,6,0.2,5.9712
2017-10-13,2017-10-17,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Labels,3.2519236789144013,3,0.2,8.694
2015-09-26,2015-09-28,Second Class,Consumer,United States,Houston,Texas,77070,Central,Office Supplies,Binders,1.1249295969854831,5,0.8,-3.432
2015-09-26,2015-09-28,Second Class,Consumer,United States,Houston,Texas,77070,Central,Technology,Phones,7.016968363955454,7,0.2,376.11
2015-11-02,2015-11-06,Standard Class,Consumer,United States,Los Angeles,California,90004,West,Furniture,Tables,6.946822134146038,5,0.2,51.942
2015-09-26,2015-10-02,Standard Class,Consumer,United States,Portland,Oregon,97206,West,Office Supplies,Paper,4.961164898621959,5,0.2,47.844
2015-09-26,2015-10-02,Standard Class,Consumer,United States,Portland,Oregon,97206,West,Technology,Accessories,5.483966713434666,5,0.2,47.96
2015-09-26,2015-10-02,Standard Class,Consumer,United States,Portland,Oregon,97206,West,Office Supplies,Paper,3.4689806329646156,6,0.2,10.8864
2016-12-18,2016-12-20,Second Class,Corporate,United States,Tamarac,Florida,33319,South,Office Supplies,Binders,5.541490970275766,7,0.7,-169.372
2016-12-18,2016-12-20,Second Class,Corporate,United States,Tamarac,Florida,33319,South,Office Supplies,Appliances,5.27570359167645,2,0.2,24.316
2016-12-18,2016-12-20,Second Class,Corporate,United States,Tamarac,Florida,33319,South,Office Supplies,Supplies,6.869513286725269,5,0.2,-204.3145
2016-11-20,2016-11-24,Second Class,Home Office,United States,Columbus,Ohio,43229,East,Office Supplies,Fasteners,3.000520790285788,7,0.2,6.6836
2016-11-20,2016-11-24,Second Class,Home Office,United States,Columbus,Ohio,43229,East,Office Supplies,Labels,2.970209316322905,8,0.2,6.2424
2016-11-20,2016-11-24,Second Class,Home Office,United States,Columbus,Ohio,43229,East,Technology,Accessories,5.549013826147846,2,0.2,54.3966
2016-11-20,2016-11-24,Second Class,Home Office,United States,Columbus,Ohio,43229,East,Furniture,Bookcases,4.476995847264583,3,0.5,-48.7032
2014-12-26,2014-12-28,First Class,Corporate,United States,Colorado Springs,Colorado,80906,West,Furniture,Furnishings,5.7084913703839355,8,0.2,78.8592
2014-12-26,2014-12-28,First Class,Corporate,United States,Colorado Springs,Colorado,80906,West,Furniture,Chairs,5.443940360225951,3,0.2,20.1558
2014-12-26,2014-12-28,First Class,Corporate,United States,Colorado Springs,Colorado,80906,West,Furniture,Furnishings,5.390677745418843,3,0.2,-24.5646
2014-12-26,2014-12-28,First Class,Corporate,United States,Colorado Springs,Colorado,80906,West,Office Supplies,Binders,4.377014092850337,5,0.7,-62.88
2014-12-26,2014-12-28,First Class,Corporate,United States,Colorado Springs,Colorado,80906,West,Office Supplies,Fasteners,3.351726986187859,3,0.2,9.2988
2016-10-28,2016-11-03,Standard Class,Corporate,United States,Belleville,New Jersey,7109,East,Office Supplies,Paper,3.5085558999826545,5,0.0,15.552
2016-10-28,2016-11-03,Standard Class,Corporate,United States,Belleville,New Jersey,7109,East,Office Supplies,Storage,6.9879333621073885,8,0.0,10.8248
2016-10-28,2016-11-03,Standard Class,Corporate,United States,Belleville,New Jersey,7109,East,Office Supplies,Paper,4.058890081237698,3,0.0,27.3168
2016-10-28,2016-11-03,Standard Class,Corporate,United States,Belleville,New Jersey,7109,East,Furniture,Furnishings,4.364371699435161,4,0.0,38.024
2016-10-28,2016-11-03,Standard Class,Corporate,United States,Belleville,New Jersey,7109,East,Office Supplies,Binders,2.7265447837383743,1,0.0,6.5688
2017-11-19,2017-11-23,Standard Class,Consumer,United States,Chicago,Illinois,60623,Central,Furniture,Tables,5.39396839734697,3,0.5,-131.445
2015-05-04,2015-05-09,Second Class,Corporate,United States,New York City,New York,10024,East,Furniture,Furnishings,3.3250360206965914,2,0.0,12.864
2014-12-30,2015-01-04,Standard Class,Corporate,United States,Taylor,Michigan,48180,Central,Office Supplies,Art,2.3832429960115,3,0.0,2.8536
2014-06-01,2014-06-06,Standard Class,Home Office,United States,Lakewood,New Jersey,8701,East,Office Supplies,Binders,3.8390221125436557,3,0.0,20.9208
2014-06-01,2014-06-06,Standard Class,Home Office,United States,Lakewood,New Jersey,8701,East,Office Supplies,Art,5.670570340450087,6,0.0,83.868
2017-04-15,2017-04-17,First Class,Consumer,United States,Arlington,Virginia,22204,South,Office Supplies,Art,1.7732559976634952,1,0.0,2.0049
2016-09-12,2016-09-14,Second Class,Corporate,United States,Arvada,Colorado,80004,West,Furniture,Furnishings,2.7810528006519104,4,0.2,3.5948
2016-09-12,2016-09-14,Second Class,Corporate,United States,Arvada,Colorado,80004,West,Furniture,Chairs,6.147972446508918,2,0.2,52.5114
